role,backbone,sequence,region,aggregation_level,coverage_threshold,raw_error_sum,memory_error_sum,oracle_error_sum,helpful_sum,harmful_sum,temporal_difference_sum,gt_relative_temporal_consistency_sum,valid_pixel_count,memory_better_count,memory_worse_count,tie_count,raw_bad1_count,raw_bad3_count,raw_bad5_count,memory_bad1_count,memory_bad3_count,memory_bad5_count,oracle_bad1_count,oracle_bad3_count,oracle_bad5_count,valid_causal_pair_count,causal_pair_count,raw_epe,memory_epe,oracle_epe,oracle_epe_gain,relative_oracle_gain,memory_better_fraction,memory_worse_fraction,tie_fraction,mean_helpful_magnitude,mean_harmful_magnitude,raw_bad1,raw_bad3,raw_bad5,memory_bad1,memory_bad3,memory_bad5,oracle_bad1,oracle_bad3,oracle_bad5,flow_warped_raw_temporal_difference,gt_relative_temporal_error_consistency
seen,RAFT-Stereo,dataset_7_keyframe_2,motion_low_lt_1px,sequence,0.5,27652.907947540283,27145.425639629364,20178.571254253387,7474.336693286896,6966.854385375977,16569.988362789154,14441.191078662872,225006,116152,108838,16,620,28,12,555,25,9,382,25,9,247,627,0.12289853580589088,0.12064311902628981,0.0896801474371945,0.03321838836869638,0.270291164584437,0.516217345315236,0.4837115454698986,7.110921486538137e-05,0.06434961682353206,0.06401123123703097,0.002755482076033528,0.0001244411260144174,5.333191114903602e-05,0.0024666008906429164,0.00011110814822715839,3.999893336177702e-05,0.0016977325049109802,0.00011110814822715839,3.999893336177702e-05,0.07364242892540267,0.06418135995779167
seen,RAFT-Stereo,dataset_7_keyframe_2,non_boundary,sequence,0.5,4021.42822599411,3738.5032920837402,2945.9141607284546,1075.5140652656555,792.5891313552856,1978.7082505226135,1868.1031966209412,31338,17969,13365,4,0,0,0,0,0,0,0,0,0,22,627,0.1283243418850632,0.1192961673394518,0.09400453636889573,0.034319805516167465,0.2674457940871953,0.5733933243984939,0.42647903503733486,0.00012764056417129363,0.059853863056689605,0.05930333942052268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06314085935677495,0.059611436486723506
seen,RAFT-Stereo,dataset_7_keyframe_2,raw_error_high_gt_3px,sequence,0.5,14516.46061706543,13619.098652362823,13578.71433544159,937.7462816238403,40.38431692123413,978.1322083473206,978.1305985450745,2195,1998,197,0,2195,2195,1671,2191,2153,1533,2191,2153,1529,88,627,6.613421693423886,6.204600752784885,6.186202430725098,0.42721926269878807,0.06459882380154244,0.910250569476082,0.089749430523918,0.0,0.4693424832952154,0.20499653259509712,1.0,1.0,0.7612756264236902,0.9981776765375854,0.9808656036446469,0.6984054669703872,0.9981776765375854,0.9808656036446469,0.6965831435079727,0.4456183181536768,0.44561758475857605
seen,RAFT-Stereo,dataset_7_keyframe_2,raw_error_low_le_1px,sequence,0.5,31862.00016593933,30767.715656280518,23205.46476173401,8656.535404205322,7562.250894546509,18610.17145061493,16218.786298751831,251175,133362,117797,16,0,0,0,270,1,0,0,0,0,330,627,0.12685179721683817,0.12249513548832694,0.09238763715232014,0.03446416006451804,0.2716883861377669,0.5309525231412362,0.4689837762516174,6.370060714641186e-05,0.06491005986866816,0.06419731312806361,0.0,0.0,0.0,0.0010749477455957001,3.981287946650741e-06,0.0,0.0,0.0,0.0,0.07409245128143696,0.06457165840052485
seen,RAFT-Stereo,dataset_7_keyframe_2,raw_error_mid_1_to_3px,sequence,0.5,1611.5682668685913,1295.1108808517456,1248.4014620780945,363.1668047904968,46.70941877365112,421.54083824157715,409.87622356414795,1137,887,250,0,1137,0,0,672,6,0,672,0,0,239,627,1.4173863384948033,1.139059701716575,1.0979784187142432,0.31940791978056016,0.22534993537454023,0.7801231310466139,0.2198768689533861,0.0,0.40943269987654657,0.1868376750946045,1.0,0.0,0.0,0.5910290237467019,0.005277044854881266,0.0,0.5910290237467019,0.0,0.0,0.3707483185941752,0.36048920278289176
seen,RAFT-Stereo,dataset_7_keyframe_3,all,sequence,0.5,3159203.024011135,3154621.8974728584,2811518.2139263153,347684.8100848198,343103.6835465431,808180.8075137138,690788.4936313629,2672683,1427693,1244417,573,407382,292236,182038,408239,291453,182154,379570,271895,166253,583,583,1.1820343168311152,1.18032026150234,1.0519460085338648,0.13008830829725038,0.11005459523882583,0.534179698826984,0.4656059098666022,0.00021439130641381712,0.24352911311102582,0.2757143976227769,0.15242436158721404,0.10934181120619244,0.06811058400865348,0.15274501315719075,0.1090488471696793,0.0681539860881369,0.14201833887520518,0.10173110690643072,0.06220453379618907,0.3023855831438722,0.2584625612657255
seen,RAFT-Stereo,dataset_7_keyframe_3,boundary,sequence,0.5,2557320.2182121277,2563439.895594597,2271891.3032131195,285428.9149990082,291548.59238147736,679142.2561507225,576977.5073804855,1218926,619940,598768,218,339677,242981,156422,340188,242205,156323,316685,224862,142008,583,583,2.0980110508858845,2.103031599616873,1.863846782506173,0.23416426837971138,0.11161250474864544,0.5085952715751407,0.4912258824571795,0.0001788459676797443,0.46041377391200466,0.4869141176239835,0.2786690906584977,0.19934023886601812,0.12832772457064662,0.2790883121698938,0.198703612852626,0.1282465055302783,0.2598065838287148,0.18447551368992046,0.11650256045075746,0.5571644678600034,0.47334908549041166
seen,RAFT-Stereo,dataset_7_keyframe_3,fb_consistent,sequence,0.5,3151733.380895138,3147444.289917469,2805500.9293527603,346232.4515423775,341943.3605647087,805371.1718993187,688175.8121070862,2671524,1427077,1243874,573,406627,291647,181645,407473,290826,181769,378840,271362,165913,583,583,1.179751101204832,1.178145616478635,1.0501500002817719,0.1296011009230602,0.10985461322367392,0.5341808645552126,0.4656046511279704,0.00021448431681691797,0.24261651721832633,0.2749019278196254,0.15220787834958624,0.1091687740780169,0.06799302570368075,0.1525245515293892,0.10886145885269981,0.06803944115793083,0.14180669909759372,0.10157572980815445,0.062104252104791126,0.3014650708357173,0.2575967171199234
seen,RAFT-Stereo,dataset_7_keyframe_3,fb_inconsistent_occlusion_like,sequence,0.5,7469.643115997314,7177.607555389404,6017.284573554993,1452.3585424423218,1160.3229818344116,2809.6356143951416,2612.6815242767334,1159,616,543,0,755,589,393,766,627,385,730,533,340,56,583,6.444903465053765,6.1929314541755,5.191789968554782,1.2531134964989832,0.19443479693586524,0.5314926660914582,0.4685073339085418,0.0,2.357724906562211,2.1368747363432994,0.6514236410698878,0.5081967213114754,0.33908541846419327,0.6609145815358067,0.5409836065573771,0.33218291630716135,0.6298533218291631,0.4598792062122519,0.29335634167385677,2.4241894861045226,2.254254982119701
seen,RAFT-Stereo,dataset_7_keyframe_3,gt_disparity_0_to_2px,sequence,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
seen,RAFT-Stereo,dataset_7_keyframe_3,gt_disparity_2_to_4px,sequence,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
seen,RAFT-Stereo,dataset_7_keyframe_3,gt_disparity_4_to_8px,sequence,0.5,609457.4940276146,606756.3914146423,574018.9013419151,35438.59268569946,32737.490072727203,76982.00361585617,68176.08275842667,700277,369575,330644,58,130819,88376,35552,130843,88412,35892,126932,85479,33598,500,583,0.8703091691253813,0.8664519774526971,0.8197026338747597,0.05060653525062153,0.05814776753585012,0.5277554453451991,0.4721617302867294,8.282436807149171e-05,0.09589012429330843,0.09901129333279056,0.18681036218524955,0.1262014888394164,0.050768481615132297,0.186844634337555,0.12625289706787457,0.05125400377279277,0.18125970151811355,0.12206455445488,0.047978157214930664,0.10993078969587201,0.0973558788285588
seen,RAFT-Stereo,dataset_7_keyframe_3,gt_disparity_ge_8px,sequence,0.5,2549745.5299835205,2547865.506058216,2237499.3125844,312246.21739912033,310366.1934738159,731198.8038978577,622612.4108729362,1972406,1058118,913773,515,276563,203860,146486,277396,203041,146262,252638,186416,132655,444,583,1.2927082608669413,1.2917550981178398,1.1344009867057798,0.15830727416116153,0.12246171773900044,0.5364605461553047,0.4632783514144654,0.0002611024302298817,0.29509583751445523,0.33965349542371676,0.1402160609935277,0.10335600277022074,0.07426767105758145,0.1406383878369869,0.1029407738569037,0.07415410417530671,0.1280862053755667,0.09451198181307499,0.06725542307212612,0.3707141450075987,0.3156613855732219
seen,RAFT-Stereo,dataset_7_keyframe_3,motion_high_ge_1px,sequence,0.5,985534.8303027153,991967.9325156212,867419.286260128,118115.54404258728,124548.64625549316,279485.43700408936,242664.19029808044,562941,276760,286096,85,130235,98422,59331,130731,98466,59429,123094,91553,53425,318,583,1.7506893800641903,1.7621170469296448,1.540870688509325,0.2098186915548652,0.11984918281001514,0.49163233802476636,0.508216669242425,0.00015099273280858917,0.42677967929826305,0.43533864945854944,0.2313475124391366,0.17483537351161135,0.1053947038854871,0.23222859944470203,0.17491353445565344,0.10556878962448996,0.21866234649812324,0.16263338431558547,0.09490337353292796,0.49647376368764995,0.4310650499751847
seen,RAFT-Stereo,dataset_7_keyframe_3,motion_low_lt_1px,sequence,0.5,2173668.19370842,2162653.9649572372,1944098.9276661873,229569.2660422325,218555.03729104996,528695.3705096245,448124.30333328247,2109742,1150933,958321,488,277147,193814,122707,277508,192987,122725,256476,180342,112828,493,583,1.0303004792569044,1.025079827276149,0.9214865740295198,0.10881390522738454,0.10561375775139469,0.5455325817090431,0.45423611038695727,0.00023130790399963599,0.1994636230277805,0.22806036525449191,0.13136535178235065,0.09186620923316689,0.05816208806574453,0.1315364627523176,0.09147421817454457,0.058170619914662554,0.12156747128321851,0.08548059430963596,0.05347952498457157,0.25059716804691023,0.21240715847401365
seen,RAFT-Stereo,dataset_7_keyframe_3,non_boundary,sequence,0.5,601882.8057990074,591182.0018782616,539626.9107131958,62255.895085811615,51555.091165065765,129038.55136299133,113810.98625087738,1453757,807753,645649,355,67705,49255,25616,68051,49248,25831,62885,47033,24245,562,583,0.414018853081366,0.4066580603761575,0.37119471184881364,0.04282414123255235,0.10343524434655693,0.555631374431903,0.44412443069921587,0.0002441948688811129,0.07707293576849807,0.0798500286766738,0.04657243266928379,0.0338811782161668,0.017620551440165035,0.04681043668233412,0.03387636310607619,0.017768444107233876,0.043256885435461356,0.03235272469883206,0.01667747773527488,0.08876211867801244,0.07828748975989618
seen,RAFT-Stereo,dataset_7_keyframe_3,raw_error_high_gt_3px,sequence,0.5,2494332.2112283707,2394483.1882658005,2267556.0942077637,226776.117020607,126927.0940580368,408218.0599389076,353703.2110786438,292236,119963,172272,1,292236,292236,182038,284966,271895,173726,284966,271895,166253,583,583,8.535335178514524,8.193662616056203,7.75933182156806,0.7760033569464637,0.09091656516311737,0.4105004174708113,0.5894961606372932,3.4218918955912347e-06,1.890383843523478,0.7367830759382651,1.0,1.0,0.6229143568896371,0.9751228459190517,0.9303952969517787,0.5944715914534828,0.9751228459190517,0.9303952969517787,0.5688997933177296,1.3968780709389248,1.2103341514346069
seen,RAFT-Stereo,dataset_7_keyframe_3,raw_error_low_le_1px,sequence,0.5,434930.33915138245,492452.3566555977,344688.86885261536,90241.47029876709,147763.48780298233,280716.4161915779,238004.95810174942,2265301,1245472,1019258,571,0,0,0,28669,7305,4180,0,0,0,506,583,0.19199670999632387,0.21738936973744227,0.1521602951892995,0.03983641480702438,0.2074848824638043,0.5498041982058897,0.4499437381610656,0.00025206363304479184,0.0724556395477113,0.1449716242629269,0.0,0.0,0.0,0.01265571330255891,0.0032247370217026346,0.0018452293977709805,0.0,0.0,0.0,0.12392013961569695,0.10506548935516712
seen,RAFT-Stereo,dataset_7_keyframe_3,raw_error_mid_1_to_3px,sequence,0.5,229940.473631382,267686.35255146027,199273.25086593628,30667.22276544571,68413.10168552399,119246.3313832283,99080.3244509697,115146,62258,52887,1,115146,0,0,94604,12253,4248,94604,0,0,537,583,1.9969471247927153,2.324755984154554,1.730613750073266,0.2663333747194494,0.1333702687531574,0.5406874750316989,0.4593038403418269,8.684626474215344e-06,0.49258284502306066,1.2935712308416811,1.0,0.0,0.0,0.8216004029666684,0.10641272818856061,0.036892293262466784,0.8216004029666684,0.0,0.0,1.0356098464838406,0.8604756088007373
seen,RAFT-Stereo,dataset_7_keyframe_4,all,sequence,0.5,1293756.382768631,1273194.5484924316,1141607.8630599976,152148.51970863342,131586.68543243408,311223.8168001175,283735.2051410675,3652263,1957944,1693673,646,237670,37586,8619,233239,36591,8184,207655,31941,6814,1913,2196,0.35423417830770426,0.34860428958495915,0.31257548075261765,0.04165869755508661,0.11760214035275819,0.536090637503378,0.4637324858587676,0.0001768766378543933,0.07770831020122813,0.07769308800012403,0.06507472216540813,0.01029115373126196,0.0023599067208467735,0.06386150175932018,0.010018719900510998,0.0022408024832822828,0.056856529773458266,0.008745536671373337,0.0018656925856653805,0.08521396646411211,0.07768750638742815
seen,RAFT-Stereo,dataset_7_keyframe_4,boundary,sequence,0.5,1103834.0801963806,1089527.7750034332,977137.1891050339,126696.89109134674,112390.58589839935,263264.7041378021,239087.4769897461,2839877,1505640,1333892,345,226346,37179,8340,222849,36191,7933,199937,31602,6591,1913,2196,0.3886908060441986,0.3836531564583372,0.34407729246901675,0.04461351357518184,0.11477892680103366,0.530177891507273,0.4697006243580268,0.00012148413470020004,0.08414819684077651,0.08425763547453569,0.07970274768942458,0.013091764185561558,0.002936746908404836,0.07847135632986922,0.012743861794014318,0.0027934308422512665,0.07040340127406926,0.011127946738538324,0.0023208751646638217,0.09270285443271033,0.0841893775645023
seen,RAFT-Stereo,dataset_7_keyframe_4,fb_consistent,sequence,0.5,1274738.3340969086,1253698.9147496223,1124439.0740180016,150299.260078907,129259.84073162079,306652.6312909126,279559.1008105278,3622979,1943838,1678497,644,231499,36583,8580,227347,35515,8098,202439,31045,6785,1913,2196,0.3518481156244374,0.34604090025076667,0.3103631221759777,0.041484993448459684,0.11790597023614802,0.5365302973050631,0.46329194842145094,0.00017775427348599038,0.07732087760343558,0.07700927718763917,0.06389741701511381,0.010097491594624202,0.0023682168734624185,0.06275139877984388,0.009802706557228182,0.0022351771843005437,0.0558763934320348,0.008568915249025732,0.001872768238513113,0.0846410181485768,0.07716277152324863
seen,RAFT-Stereo,dataset_7_keyframe_4,fb_inconsistent_occlusion_like,sequence,0.5,19018.048671722412,19495.633742809296,17168.789041996002,1849.25962972641,2326.8447008132935,4571.1855092048645,4176.104330539703,29284,14106,15176,2,6171,1003,39,5892,1076,86,5216,896,29,439,2196,0.6494347996080594,0.6657435371810304,0.5862856523014617,0.06314914730659771,0.09723708576243353,0.48169648955060784,0.5182352137686108,6.829668078131402e-05,0.13109737911005317,0.15332397870409156,0.21072940855074443,0.034250785411828986,0.0013317852752356236,0.20120202158175113,0.036743614260346946,0.002936757273596503,0.17811774347766698,0.030596912990028684,0.0009903018713290535,0.15609839875716652,0.14260703218616663
seen,RAFT-Stereo,dataset_7_keyframe_4,gt_disparity_0_to_2px,sequence,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
seen,RAFT-Stereo,dataset_7_keyframe_4,gt_disparity_2_to_4px,sequence,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
seen,RAFT-Stereo,dataset_7_keyframe_4,gt_disparity_4_to_8px,sequence,0.5,62290.35403251648,61994.44584131241,53555.342920303345,8735.011112213135,8439.102921009064,18518.120205402374,17174.1140332222,153004,76645,76349,10,9404,4404,1837,9483,4315,1518,8251,3656,1222,975,2196,0.40711585339282946,0.40518186348927093,0.3500257700472102,0.05709008334561927,0.14023055813189514,0.5009346160884682,0.49900002614310734,6.535776842435491e-05,0.11396713565416054,0.11053324759995631,0.06146244542626336,0.028783561214085908,0.012006222059554,0.06197877179681577,0.028201877075109148,0.009921309246817077,0.053926694726935245,0.02389480013594416,0.00798671930145617,0.12103030120390561,0.11224617678768005
seen,RAFT-Stereo,dataset_7_keyframe_4,gt_disparity_ge_8px,sequence,0.5,1231466.0287361145,1211200.1026511192,1088052.5201396942,143413.5085964203,123147.58251142502,292705.6965947151,266561.0911078453,3499259,1881299,1617324,636,228266,33182,6782,223756,32276,6666,199404,28285,5592,1913,2196,0.3519219436846814,0.34613045294764383,0.3109379786233869,0.04098396506129448,0.11645754348872235,0.5376278234906304,0.4621904237439984,0.00018175276537118286,0.07623110871606283,0.07614280287154894,0.06523266783053212,0.00948257902601665,0.001938124614382645,0.06394382353521132,0.009223667067799212,0.0019049747389375865,0.056984635890055584,0.008083139887616208,0.0015980526162824758,0.0836479084842577,0.07617643938555142
seen,RAFT-Stereo,dataset_7_keyframe_4,motion_high_ge_1px,sequence,0.5,674323.9470200539,664071.7547521591,604594.830696106,69729.1163239479,59476.92405605316,138568.37869358063,129206.04038000107,1393071,761332,631526,213,154932,20639,4928,151413,20220,4943,135162,17801,4014,1288,2196,0.48405569207890614,0.4766962737377773,0.43400144766211196,0.05005424441679418,0.10340596182605123,0.5465134225032321,0.45333367789581436,0.00015289960095357666,0.09158831669225503,0.09417969181958172,0.11121615481192272,0.014815468845450088,0.003537508138494018,0.10869008112292912,0.01451469451305784,0.00354827571602596,0.09702448762482314,0.012778243176406658,0.002881403747547684,0.0994697174039088,0.09274907049245952
seen,RAFT-Stereo,dataset_7_keyframe_4,motion_low_lt_1px,sequence,0.5,619432.4357485771,609122.7937402725,537013.0323638916,82419.40338468552,72109.76137638092,172655.43810653687,154529.16476106644,2259192,1196612,1062147,433,82738,16947,3691,81826,16371,3241,72493,14140,2800,1303,2196,0.27418317511241946,0.2696197550895508,0.23770136950019813,0.036481805612221335,0.13305632483562574,0.5296637027751515,0.4701446357812882,0.00019166144356035254,0.0688772997301427,0.06789056634946097,0.03662282798451836,0.007501354466552644,0.0016337699496103031,0.03621914383549517,0.00724639605664326,0.0014345836918685973,0.03208802084993219,0.006258874854372713,0.0012393811592817255,0.07642353465599067,0.06840019120157403
seen,RAFT-Stereo,dataset_7_keyframe_4,non_boundary,sequence,0.5,189922.30257225037,183666.7734889984,164470.67395496368,25451.628617286682,19196.09953403473,47959.11266231537,44647.72815132141,812386,452304,359781,301,11324,407,279,10390,400,251,7718,339,223,788,2196,0.2337833278419992,0.2260831347278245,0.20245385070023816,0.03132947714176104,0.1340107416168481,0.5567599638595446,0.4428695226160963,0.00037051352435911005,0.05627106684284614,0.05335495630407033,0.01393918654432745,0.0005009933701467037,0.00034343280164847743,0.012789486771066956,0.000492376776556957,0.00030896642728949045,0.009500409903666483,0.000417289318132021,0.00027450005293050346,0.059034883248006945,0.054958761169347344
