dataset,item_id,candidate,comparison,shared_valid_count,shared_valid_ratio,median_disparity_px,mean_local_rgb_l1,mean_ternary_census
D4D,specimen_3__2025_05_08-14_25_47__Clip_1__start,zivid_scale_0.25,raw_S2M2-S_paired,8,0.00030864197530864197,6.505326747894287,0.0001415381411788985,0.0012755101779475808
D4D,specimen_3__2025_05_08-14_25_47__Clip_1__start,zivid_scale_1,raw_S2M2-S_paired,8,0.00030864197530864197,26.02130699157715,0.00014153817028272897,0.0012755101779475808
D4D,specimen_3__2025_05_08-14_25_47__Clip_1__start,raw_S2M2-S,raw_S2M2-S_paired,8,0.00030864197530864197,24.486867904663086,0.0001563553378218785,0.0
D4D,specimen_3__2025_05_08-14_25_47__Clip_1__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,8,0.00030864197530864197,6.505326747894287,0.0001415381411788985,0.0012755101779475808
D4D,specimen_3__2025_05_08-14_25_47__Clip_1__start,zivid_scale_1,raw_RAFT-Stereo_paired,8,0.00030864197530864197,26.02130699157715,0.00014153817028272897,0.0012755101779475808
D4D,specimen_3__2025_05_08-14_25_47__Clip_1__start,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,8,0.00030864197530864197,6.435546875,3.153751094941981e-05,0.0
D4D,specimen_3__2025_05_08-14_25_47__Clip_1__start,zivid_scale_0.25,raw_StereoAnywhere_paired,8,0.00030864197530864197,6.505326747894287,0.0001415381411788985,0.0012755101779475808
D4D,specimen_3__2025_05_08-14_25_47__Clip_1__start,zivid_scale_1,raw_StereoAnywhere_paired,8,0.00030864197530864197,26.02130699157715,0.00014153817028272897,0.0012755101779475808
D4D,specimen_3__2025_05_08-14_25_47__Clip_1__start,raw_StereoAnywhere,raw_StereoAnywhere_paired,8,0.00030864197530864197,22.171875,0.00011836906196549535,0.0
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__start,zivid_scale_0.125,zivid_scales_common,790,0.030478395061728395,2.0007479190826416,0.04142848774790764,0.16915524005889893
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__start,zivid_scale_0.2,zivid_scales_common,790,0.030478395061728395,3.2011966705322266,0.031765908002853394,0.10805992782115936
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__start,zivid_scale_0.25,zivid_scales_common,790,0.030478395061728395,4.001495838165283,0.028545968234539032,0.09103590250015259
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__start,zivid_scale_0.333333,zivid_scales_common,790,0.030478395061728395,5.335328102111816,0.03775060549378395,0.1510462462902069
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__start,zivid_scale_0.5,zivid_scales_common,790,0.030478395061728395,8.002991676330566,0.0440528430044651,0.22937224805355072
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__start,zivid_scale_0.75,zivid_scales_common,790,0.030478395061728395,12.004487991333008,0.04519888386130333,0.2390984296798706
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__start,zivid_scale_1,zivid_scales_common,790,0.030478395061728395,16.005983352661133,0.0425700917840004,0.21046240627765656
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__start,zivid_scale_0.25,raw_S2M2-S_paired,790,0.030478395061728395,4.001495838165283,0.028545968234539032,0.09103590250015259
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__start,zivid_scale_1,raw_S2M2-S_paired,790,0.030478395061728395,16.005983352661133,0.0425700917840004,0.21046240627765656
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__start,raw_S2M2-S,raw_S2M2-S_paired,790,0.030478395061728395,15.245038032531738,0.044500354677438736,0.22225522994995117
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,790,0.030478395061728395,4.001495838165283,0.028545968234539032,0.09103590250015259
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__start,zivid_scale_1,raw_RAFT-Stereo_paired,790,0.030478395061728395,16.005983352661133,0.0425700917840004,0.21046240627765656
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__start,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,790,0.030478395061728395,3.904296875,0.004065533634275198,0.029152674600481987
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__start,zivid_scale_0.25,raw_StereoAnywhere_paired,790,0.030478395061728395,4.001495838165283,0.028545968234539032,0.09103590250015259
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__start,zivid_scale_1,raw_StereoAnywhere_paired,790,0.030478395061728395,16.005983352661133,0.0425700917840004,0.21046240627765656
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__start,raw_StereoAnywhere,raw_StereoAnywhere_paired,790,0.030478395061728395,20.6875,0.03143210709095001,0.17699560523033142
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__end,zivid_scale_0.125,zivid_scales_common,772,0.02978395061728395,1.9985055923461914,0.034252509474754333,0.15805751085281372
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__end,zivid_scale_0.2,zivid_scales_common,772,0.02978395061728395,3.1976089477539062,0.026669779792428017,0.10045468807220459
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__end,zivid_scale_0.25,zivid_scales_common,772,0.02978395061728395,3.997011184692383,0.02445857971906662,0.0857565850019455
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__end,zivid_scale_0.333333,zivid_scales_common,772,0.02978395061728395,5.329348564147949,0.03118112124502659,0.1389579027891159
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__end,zivid_scale_0.5,zivid_scales_common,772,0.02978395061728395,7.994022369384766,0.03980115428566933,0.20817911624908447
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__end,zivid_scale_0.75,zivid_scales_common,772,0.02978395061728395,11.991033554077148,0.0398910716176033,0.21579253673553467
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__end,zivid_scale_1,zivid_scales_common,772,0.02978395061728395,15.988044738769531,0.038392145186662674,0.20052605867385864
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__end,zivid_scale_0.25,raw_S2M2-S_paired,772,0.02978395061728395,3.997011184692383,0.02445857971906662,0.0857565850019455
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__end,zivid_scale_1,raw_S2M2-S_paired,772,0.02978395061728395,15.988044738769531,0.038392145186662674,0.20052605867385864
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__end,raw_S2M2-S,raw_S2M2-S_paired,772,0.02978395061728395,15.21316909790039,0.041270364075899124,0.20598497986793518
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__end,zivid_scale_0.25,raw_RAFT-Stereo_paired,772,0.02978395061728395,3.997011184692383,0.02445857971906662,0.0857565850019455
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__end,zivid_scale_1,raw_RAFT-Stereo_paired,772,0.02978395061728395,15.988044738769531,0.038392145186662674,0.20052605867385864
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__end,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,772,0.02978395061728395,3.931640625,0.0039047114551067352,0.02706989273428917
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__end,zivid_scale_0.25,raw_StereoAnywhere_paired,772,0.02978395061728395,3.997011184692383,0.02445857971906662,0.0857565850019455
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__end,zivid_scale_1,raw_StereoAnywhere_paired,772,0.02978395061728395,15.988044738769531,0.038392145186662674,0.20052605867385864
D4D,specimen_2__2025_04_10-16_08_53__Clip_1__end,raw_StereoAnywhere,raw_StereoAnywhere_paired,772,0.02978395061728395,6.689453125,0.03496387228369713,0.17177751660346985
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__start,zivid_scale_0.125,zivid_scales_common,772,0.02978395061728395,1.9985055923461914,0.034252509474754333,0.15805751085281372
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__start,zivid_scale_0.2,zivid_scales_common,772,0.02978395061728395,3.1976089477539062,0.026669779792428017,0.10045468807220459
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__start,zivid_scale_0.25,zivid_scales_common,772,0.02978395061728395,3.997011184692383,0.02445857971906662,0.0857565850019455
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__start,zivid_scale_0.333333,zivid_scales_common,772,0.02978395061728395,5.329348564147949,0.03118112124502659,0.1389579027891159
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__start,zivid_scale_0.5,zivid_scales_common,772,0.02978395061728395,7.994022369384766,0.03980115428566933,0.20817911624908447
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__start,zivid_scale_0.75,zivid_scales_common,772,0.02978395061728395,11.991033554077148,0.0398910716176033,0.21579253673553467
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__start,zivid_scale_1,zivid_scales_common,772,0.02978395061728395,15.988044738769531,0.038392145186662674,0.20052605867385864
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__start,zivid_scale_0.25,raw_S2M2-S_paired,772,0.02978395061728395,3.997011184692383,0.02445857971906662,0.0857565850019455
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__start,zivid_scale_1,raw_S2M2-S_paired,772,0.02978395061728395,15.988044738769531,0.038392145186662674,0.20052605867385864
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__start,raw_S2M2-S,raw_S2M2-S_paired,772,0.02978395061728395,15.21316909790039,0.041270364075899124,0.20598497986793518
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,772,0.02978395061728395,3.997011184692383,0.02445857971906662,0.0857565850019455
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__start,zivid_scale_1,raw_RAFT-Stereo_paired,772,0.02978395061728395,15.988044738769531,0.038392145186662674,0.20052605867385864
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__start,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,772,0.02978395061728395,3.931640625,0.0039047114551067352,0.02706989273428917
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__start,zivid_scale_0.25,raw_StereoAnywhere_paired,772,0.02978395061728395,3.997011184692383,0.02445857971906662,0.0857565850019455
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__start,zivid_scale_1,raw_StereoAnywhere_paired,772,0.02978395061728395,15.988044738769531,0.038392145186662674,0.20052605867385864
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__start,raw_StereoAnywhere,raw_StereoAnywhere_paired,772,0.02978395061728395,6.689453125,0.03496387228369713,0.17177751660346985
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__end,zivid_scale_0.125,zivid_scales_common,665,0.025655864197530864,2.0200436115264893,0.033586084842681885,0.1426883488893509
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__end,zivid_scale_0.2,zivid_scales_common,665,0.025655864197530864,3.232069730758667,0.025989985093474388,0.08844559639692307
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__end,zivid_scale_0.25,zivid_scales_common,665,0.025655864197530864,4.0400872230529785,0.02421080507338047,0.07982200384140015
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__end,zivid_scale_0.333333,zivid_scales_common,665,0.025655864197530864,5.386783123016357,0.031346600502729416,0.13880619406700134
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__end,zivid_scale_0.5,zivid_scales_common,665,0.025655864197530864,8.080174446105957,0.04157084971666336,0.2130274474620819
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__end,zivid_scale_0.75,zivid_scales_common,665,0.025655864197530864,12.120262145996094,0.043954964727163315,0.22498081624507904
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__end,zivid_scale_1,zivid_scales_common,665,0.025655864197530864,16.160348892211914,0.04088139906525612,0.20151911675930023
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__end,zivid_scale_0.25,raw_S2M2-S_paired,665,0.025655864197530864,4.0400872230529785,0.02421080507338047,0.07982200384140015
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__end,zivid_scale_1,raw_S2M2-S_paired,665,0.025655864197530864,16.160348892211914,0.04088139906525612,0.20151911675930023
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__end,raw_S2M2-S,raw_S2M2-S_paired,665,0.025655864197530864,15.139752388000488,0.04574703052639961,0.2102961540222168
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__end,zivid_scale_0.25,raw_RAFT-Stereo_paired,665,0.025655864197530864,4.0400872230529785,0.02421080507338047,0.07982200384140015
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__end,zivid_scale_1,raw_RAFT-Stereo_paired,665,0.025655864197530864,16.160348892211914,0.04088139906525612,0.20151911675930023
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__end,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,665,0.025655864197530864,3.865234375,0.00406584283336997,0.02757403813302517
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__end,zivid_scale_0.25,raw_StereoAnywhere_paired,665,0.025655864197530864,4.0400872230529785,0.02421080507338047,0.07982200384140015
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__end,zivid_scale_1,raw_StereoAnywhere_paired,665,0.025655864197530864,16.160348892211914,0.04088139906525612,0.20151911675930023
D4D,specimen_2__2025_04_10-16_08_53__Clip_2__end,raw_StereoAnywhere,raw_StereoAnywhere_paired,665,0.025655864197530864,6.08203125,0.028937261551618576,0.14782875776290894
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__start,zivid_scale_0.125,zivid_scales_common,665,0.025655864197530864,2.0200436115264893,0.033586084842681885,0.1426883488893509
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__start,zivid_scale_0.2,zivid_scales_common,665,0.025655864197530864,3.232069730758667,0.025989985093474388,0.08844559639692307
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__start,zivid_scale_0.25,zivid_scales_common,665,0.025655864197530864,4.0400872230529785,0.02421080507338047,0.07982200384140015
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__start,zivid_scale_0.333333,zivid_scales_common,665,0.025655864197530864,5.386783123016357,0.031346600502729416,0.13880619406700134
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__start,zivid_scale_0.5,zivid_scales_common,665,0.025655864197530864,8.080174446105957,0.04157084971666336,0.2130274474620819
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__start,zivid_scale_0.75,zivid_scales_common,665,0.025655864197530864,12.120262145996094,0.043954964727163315,0.22498081624507904
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__start,zivid_scale_1,zivid_scales_common,665,0.025655864197530864,16.160348892211914,0.04088139906525612,0.20151911675930023
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__start,zivid_scale_0.25,raw_S2M2-S_paired,665,0.025655864197530864,4.0400872230529785,0.02421080507338047,0.07982200384140015
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__start,zivid_scale_1,raw_S2M2-S_paired,665,0.025655864197530864,16.160348892211914,0.04088139906525612,0.20151911675930023
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__start,raw_S2M2-S,raw_S2M2-S_paired,665,0.025655864197530864,15.139752388000488,0.04574703052639961,0.2102961540222168
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,665,0.025655864197530864,4.0400872230529785,0.02421080507338047,0.07982200384140015
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__start,zivid_scale_1,raw_RAFT-Stereo_paired,665,0.025655864197530864,16.160348892211914,0.04088139906525612,0.20151911675930023
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__start,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,665,0.025655864197530864,3.865234375,0.00406584283336997,0.02757403813302517
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__start,zivid_scale_0.25,raw_StereoAnywhere_paired,665,0.025655864197530864,4.0400872230529785,0.02421080507338047,0.07982200384140015
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__start,zivid_scale_1,raw_StereoAnywhere_paired,665,0.025655864197530864,16.160348892211914,0.04088139906525612,0.20151911675930023
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__start,raw_StereoAnywhere,raw_StereoAnywhere_paired,665,0.025655864197530864,6.08203125,0.028937261551618576,0.14782875776290894
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__end,zivid_scale_0.125,zivid_scales_common,375,0.014467592592592593,2.029859781265259,0.05930238962173462,0.23306122422218323
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__end,zivid_scale_0.2,zivid_scales_common,375,0.014467592592592593,3.2477757930755615,0.04824500530958176,0.1647074669599533
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__end,zivid_scale_0.25,zivid_scales_common,375,0.014467592592592593,4.059719562530518,0.042516328394412994,0.1411428600549698
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__end,zivid_scale_0.333333,zivid_scales_common,375,0.014467592592592593,5.412959575653076,0.05338715761899948,0.21208162605762482
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__end,zivid_scale_0.5,zivid_scales_common,375,0.014467592592592593,8.119439125061035,0.06711909919977188,0.33093875646591187
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__end,zivid_scale_0.75,zivid_scales_common,375,0.014467592592592593,12.179159164428711,0.06847166270017624,0.34917008876800537
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__end,zivid_scale_1,zivid_scales_common,375,0.014467592592592593,16.23887825012207,0.0636153593659401,0.29219046235084534
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__end,zivid_scale_0.25,raw_S2M2-S_paired,375,0.014467592592592593,4.059719562530518,0.042516328394412994,0.1411428600549698
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__end,zivid_scale_1,raw_S2M2-S_paired,375,0.014467592592592593,16.23887825012207,0.0636153593659401,0.29219046235084534
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__end,raw_S2M2-S,raw_S2M2-S_paired,375,0.014467592592592593,15.307358741760254,0.06314824521541595,0.29749661684036255
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__end,zivid_scale_0.25,raw_RAFT-Stereo_paired,375,0.014467592592592593,4.059719562530518,0.042516328394412994,0.1411428600549698
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__end,zivid_scale_1,raw_RAFT-Stereo_paired,375,0.014467592592592593,16.23887825012207,0.0636153593659401,0.29219046235084534
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__end,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,375,0.014467592592592593,3.986328125,0.005579997785389423,0.039564624428749084
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__end,zivid_scale_0.25,raw_StereoAnywhere_paired,375,0.014467592592592593,4.059719562530518,0.042516328394412994,0.1411428600549698
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__end,zivid_scale_1,raw_StereoAnywhere_paired,375,0.014467592592592593,16.23887825012207,0.0636153593659401,0.29219046235084534
D4D,specimen_2__2025_04_10-16_08_53__Clip_3__end,raw_StereoAnywhere,raw_StereoAnywhere_paired,375,0.014467592592592593,8.2265625,0.06405466049909592,0.31842175126075745
D4D,specimen_2__2025_04_10-16_08_53__Clip_4__start,zivid_scale_0.125,zivid_scales_common,375,0.014467592592592593,2.029859781265259,0.05930238962173462,0.23306122422218323
D4D,specimen_2__2025_04_10-16_08_53__Clip_4__start,zivid_scale_0.2,zivid_scales_common,375,0.014467592592592593,3.2477757930755615,0.04824500530958176,0.1647074669599533
D4D,specimen_2__2025_04_10-16_08_53__Clip_4__start,zivid_scale_0.25,zivid_scales_common,375,0.014467592592592593,4.059719562530518,0.042516328394412994,0.1411428600549698
D4D,specimen_2__2025_04_10-16_08_53__Clip_4__start,zivid_scale_0.333333,zivid_scales_common,375,0.014467592592592593,5.412959575653076,0.05338715761899948,0.21208162605762482
D4D,specimen_2__2025_04_10-16_08_53__Clip_4__start,zivid_scale_0.5,zivid_scales_common,375,0.014467592592592593,8.119439125061035,0.06711909919977188,0.33093875646591187
D4D,specimen_2__2025_04_10-16_08_53__Clip_4__start,zivid_scale_0.75,zivid_scales_common,375,0.014467592592592593,12.179159164428711,0.06847166270017624,0.34917008876800537
D4D,specimen_2__2025_04_10-16_08_53__Clip_4__start,zivid_scale_1,zivid_scales_common,375,0.014467592592592593,16.23887825012207,0.0636153593659401,0.29219046235084534
D4D,specimen_2__2025_04_10-16_08_53__Clip_4__start,zivid_scale_0.25,raw_S2M2-S_paired,375,0.014467592592592593,4.059719562530518,0.042516328394412994,0.1411428600549698
D4D,specimen_2__2025_04_10-16_08_53__Clip_4__start,zivid_scale_1,raw_S2M2-S_paired,375,0.014467592592592593,16.23887825012207,0.0636153593659401,0.29219046235084534
D4D,specimen_2__2025_04_10-16_08_53__Clip_4__start,raw_S2M2-S,raw_S2M2-S_paired,375,0.014467592592592593,15.307358741760254,0.06314824521541595,0.29749661684036255
D4D,specimen_2__2025_04_10-16_08_53__Clip_4__start,zivid_scale_0.25,raw_RAFT-Stereo_paired,375,0.014467592592592593,4.059719562530518,0.042516328394412994,0.1411428600549698
D4D,specimen_2__2025_04_10-16_08_53__Clip_4__start,zivid_scale_1,raw_RAFT-Stereo_paired,375,0.014467592592592593,16.23887825012207,0.0636153593659401,0.29219046235084534
D4D,specimen_2__2025_04_10-16_08_53__Clip_4__start,raw_RAFT-Stereo,raw_RAFT-Stereo_paired,375,0.014467592592592593,3.986328125,0.005579997785389423,0.039564624428749084
D4D,specimen_2__2025_04_10-16_08_53__Clip_4__start,zivid_scale_0.25,raw_StereoAnywhere_paired,375,0.014467592592592593,4.059719562530518,0.042516328394412994,0.1411428600549698
D4D,specimen_2__2025_04_10-16_08_53__Clip_4__start,zivid_scale_1,raw_StereoAnywhere_paired,375,0.014467592592592593,16.23887825012207,0.0636153593659401,0.29219046235084534
D4D,specimen_2__2025_04_10-16_08_53__Clip_4__start,raw_StereoAnywhere,raw_StereoAnywhere_paired,375,0.014467592592592593,8.2265625,0.06405466049909592,0.31842175126075745
D4D,specimen_2__2025_04_10-16_08_53__Clip_4__end,zivid_scale_0.125,zivid_scales_common,146,0.005632716049382716,2.0178580284118652,0.0788029208779335,0.2762790024280548
D4D,specimen_2__2025_04_10-16_08_53__Clip_4__end,zivid_scale_0.2,zivid_scales_common,146,0.005632716049382716,3.2285730838775635,0.0681857168674469,0.1883561611175537
D4D,specimen_2__2025_04_10-16_08_53__Clip_4__end,zivid_scale_0.25,zivid_scales_common,146,0.005632716049382716,4.0357160568237305,0.060528624802827835,0.14425495266914368
