dataset,split,backbone,sequence,frame,protocol,record_level,section,metric_path,method,horizon,metric_scope,applicability,diagnostic_tags,statistic,value,source_id,source_run,source_manifest_sha256,source_report_sha256,specimen,session,window_index,step_since_reset,reset
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_2__end,specimen_3__2025_05_08-14_50_11__1746708644_340151548,"four-frame curated causal windows, past-to-present",per_frame,d4d,support_coverage,support,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.9688271880149841,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,77,1,1
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_2__end,specimen_3__2025_05_08-14_50_11__1746708644_340151548,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,raw,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.16125492751598358,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,77,1,1
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_2__end,specimen_3__2025_05_08-14_50_11__1746708644_340151548,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.14140188694000244,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,77,1,1
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_2__end,specimen_3__2025_05_08-14_50_11__1746708644_340151548,"four-frame curated causal windows, past-to-present",per_frame,d4d,update_magnitude,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.01985304057598114,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,77,1,1
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_2__end,specimen_3__2025_05_08-14_50_11__1746708644_372229337,"four-frame curated causal windows, past-to-present",per_frame,d4d,support_coverage,support,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.9563657641410828,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,77,2,0
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_2__end,specimen_3__2025_05_08-14_50_11__1746708644_372229337,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,raw,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.16427570581436157,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,77,2,0
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_2__end,specimen_3__2025_05_08-14_50_11__1746708644_372229337,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.11208512634038925,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,77,2,0
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_2__end,specimen_3__2025_05_08-14_50_11__1746708644_372229337,"four-frame curated causal windows, past-to-present",per_frame,d4d,update_magnitude,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.050397809594869614,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,77,2,0
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_2__end,specimen_3__2025_05_08-14_50_11__1746708644_406662940,"four-frame curated causal windows, past-to-present",per_frame,d4d,support_coverage,support,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.9873071312904358,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,77,3,0
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_2__end,specimen_3__2025_05_08-14_50_11__1746708644_406662940,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,raw,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.1278146654367447,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,77,3,0
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_2__end,specimen_3__2025_05_08-14_50_11__1746708644_406662940,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.08590281754732132,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,77,3,0
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_2__end,specimen_3__2025_05_08-14_50_11__1746708644_406662940,"four-frame curated causal windows, past-to-present",per_frame,d4d,update_magnitude,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.049612484872341156,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,77,3,0
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_3__start,specimen_3__2025_05_08-14_50_11__1746708644_340151548,"four-frame curated causal windows, past-to-present",per_frame,d4d,support_coverage,support,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.9688271880149841,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,78,1,1
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_3__start,specimen_3__2025_05_08-14_50_11__1746708644_340151548,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,raw,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.16125492751598358,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,78,1,1
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_3__start,specimen_3__2025_05_08-14_50_11__1746708644_340151548,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.14140188694000244,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,78,1,1
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_3__start,specimen_3__2025_05_08-14_50_11__1746708644_340151548,"four-frame curated causal windows, past-to-present",per_frame,d4d,update_magnitude,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.01985304057598114,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,78,1,1
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_3__start,specimen_3__2025_05_08-14_50_11__1746708644_372229337,"four-frame curated causal windows, past-to-present",per_frame,d4d,support_coverage,support,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.9563657641410828,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,78,2,0
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_3__start,specimen_3__2025_05_08-14_50_11__1746708644_372229337,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,raw,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.16427570581436157,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,78,2,0
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_3__start,specimen_3__2025_05_08-14_50_11__1746708644_372229337,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.11208512634038925,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,78,2,0
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_3__start,specimen_3__2025_05_08-14_50_11__1746708644_372229337,"four-frame curated causal windows, past-to-present",per_frame,d4d,update_magnitude,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.050397809594869614,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,78,2,0
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_3__start,specimen_3__2025_05_08-14_50_11__1746708644_406662940,"four-frame curated causal windows, past-to-present",per_frame,d4d,support_coverage,support,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.9873071312904358,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,78,3,0
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_3__start,specimen_3__2025_05_08-14_50_11__1746708644_406662940,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,raw,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.1278146654367447,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,78,3,0
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_3__start,specimen_3__2025_05_08-14_50_11__1746708644_406662940,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.08590281754732132,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,78,3,0
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_3__start,specimen_3__2025_05_08-14_50_11__1746708644_406662940,"four-frame curated causal windows, past-to-present",per_frame,d4d,update_magnitude,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.049612484872341156,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,78,3,0
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_3__end,specimen_3__2025_05_08-14_50_11__1746708658_174290180,"four-frame curated causal windows, past-to-present",per_frame,d4d,support_coverage,support,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.9813657999038696,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,79,1,1
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_3__end,specimen_3__2025_05_08-14_50_11__1746708658_174290180,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,raw,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.20341676473617554,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,79,1,1
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_3__end,specimen_3__2025_05_08-14_50_11__1746708658_174290180,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.06961286813020706,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,79,1,1
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_3__end,specimen_3__2025_05_08-14_50_11__1746708658_174290180,"four-frame curated causal windows, past-to-present",per_frame,d4d,update_magnitude,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.13380391895771027,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,79,1,1
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_3__end,specimen_3__2025_05_08-14_50_11__1746708658_207664966,"four-frame curated causal windows, past-to-present",per_frame,d4d,support_coverage,support,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.9189815521240234,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,79,2,0
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_3__end,specimen_3__2025_05_08-14_50_11__1746708658_207664966,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,raw,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.21233543753623962,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,79,2,0
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_3__end,specimen_3__2025_05_08-14_50_11__1746708658_207664966,"four-frame curated causal windows, past-to-present",per_frame,d4d,motion_compensated_inconsistency,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.05294385924935341,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,79,2,0
D4D,,RAFT-Stereo,specimen_3__2025_05_08-14_50_11__Clip_3__end,specimen_3__2025_05_08-14_50_11__1746708658_207664966,"four-frame curated causal windows, past-to-present",per_frame,d4d,update_magnitude,refined,,no_reference_prediction_space,NO_REFERENCE_DIAGNOSTIC,{},value,0.2602371573448181,definitive/D4D/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/d4d/model_design_comparison_canonical_h4__factory,674eccf732d550a35b6e9629ae35abe16a191f5ce8e45e0e438cb7666c528b3b,9a47f373746c11dfd1685633f69957d3232b5beaf8195684d9ba810a8c3a43b1,specimen_3,2025_05_08-14_50_11,79,2,0
